movieCd,movieNm,movieNmEn,showTm,prdtYear,openDt,prdtStatNm,typeNm,nationNm,genres_1,genres_2,directorNm,directorNmEn,actor1_Nm,actor1_NmEn,watchGradeNm,dist_companyCd,dist_companyNm,dist_companyNmEn
20196312,아내의 애인 3,,60.0,2019.0,20200224,개봉,장편,한국,멜로/로맨스,,김환,,,,청소년관람불가,20161021.0,(주)영화사가을,
20205540,음란한 이복누나,,61.0,2018.0,20200221,개봉,장편,일본,멜로/로맨스,드라마,쿠로아카 긴조,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20205539,새엄마:나의 첫사랑 여교사,,64.0,2017.0,20200221,개봉,장편,일본,멜로/로맨스,드라마,카와사키 군지,Gunji Kawasaki,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20205702,물오른 육체:누구라도 좋아,,60.0,2019.0,20200221,개봉,장편,일본,멜로/로맨스,드라마,아카바네 키쿠지로,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20195410,비쎈,Vixen,88.0,2018.0,20200220,개봉,장편,중국,드라마,,,,,,15세이상관람가,20141403.0,(주)제이에이와이이엔터테인먼트,
20205092,미안해 사랑이라 불러서,Sorry if I call you love,119.0,2014.0,20200220,개봉,장편,스페인,멜로/로맨스,,,,,,15세이상관람가,20101135.0,주식회사 마운틴픽쳐스,"Mountain Pictures Co.,Ltd"
20204789,누나의 일기,,77.0,2019.0,20200220,개봉,장편,한국,멜로/로맨스,,김태수,,,,청소년관람불가,20169329.0,(주)컨텐츠 빌리지,
20191131,참한 누나,,70.0,2019.0,20200219,개봉,장편,한국,멜로/로맨스,,왕지방,,,,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20183798,"집에 돌아오면, 언제나 아내가 죽은 척을 하고있다","When I Get Home, My Wife Pretends to Be Dead",115.0,2018.0,20200220,개봉,장편,일본,멜로/로맨스,코미디,리 토시오,Toshio Lee,에이쿠라 나나,Nana Eikura,12세이상관람가,20172421.0,(주)영화사 그램,gram FILMS
20193913,작가 미상,Werk ohne Autor(Never Look Away),189.0,2018.0,20200220,개봉,장편,독일,드라마,스릴러,플로리안 헨켈 폰 도너스마르크,Florian Henckel von Donnersmarck,톰 쉴링,Tom Schilling,청소년관람불가,20100631.0,(주)영화사 진진,JINJIN Pictures
20205347,외도의 이유,,64.0,2019.0,20200218,개봉,장편,한국,멜로/로맨스,드라마,윤준세,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20205346,동생 남친 돌려쓰기,,74.0,2019.0,20200218,개봉,장편,한국,멜로/로맨스,드라마,윤준세,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20193911,"하이, 젝시",Jexi,84.0,2019.0,20200219,개봉,장편,미국,코미디,,존 루카스,Jon Lucas,아담 드바인,Adam DeVine,15세이상관람가,20154928.0,(주)홈초이스,HOME CHOICE
20196573,사마에게,For Sama,95.0,2019.0,20200123,개봉,장편,영국,다큐멘터리,,에드워드 와츠,Edward Watts,와드 알-카팁,Waad Al-Khateab,15세이상관람가,20111582.0,(주)엣나인필름,"Atnine Film Co., Ltd."
20204788,봉신연의: 불의 검 외전,The legend of Jiang Ziya,69.0,2019.0,20200217,개봉,장편,중국,판타지,액션,,,,,12세이상관람가,20188921.0,BX 픽쳐스,
20193537,딥워터 서바이벌,The Chamber,90.0,2016.0,20200116,개봉,장편,미국,공포(호러),스릴러,,,요하네스 쿤케,Johannes Kuhnke,12세이상관람가,20061718.0,찬란,Challan Film
20192988,슈퍼 베어,Super Bear,77.0,2019.0,20200115,개봉,장편,미국,액션,어드벤처,,,김기두,KIM Ki-doo,전체관람가,20141088.0,와이드 릴리즈(주),Wide Release
20205374,옆집대물:맛 좀 볼까,,60.0,2018.0,20200214,개봉,장편,일본,멜로/로맨스,드라마,사노 B사쿠,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20205368,맛 보고싶어:시아버지의 교육,,61.0,2018.0,20200214,개봉,장편,일본,멜로/로맨스,드라마,사노 B사쿠,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20205202,핫 룸메이트,SEXDOTCOM,101.0,2019.0,20200213,개봉,장편,미국,코미디,,,,,,청소년관람불가,20141403.0,(주)제이에이와이이엔터테인먼트,
20204913,새벽의 저주: 악령의 부활,Obsidian Curese,79.0,2016.0,20200205,개봉,장편,미국,공포(호러),,르네 페르즈,Rene Perez,레기 바니스터,Reggie Bannister,청소년관람불가,20157108.0,(주)영화사 안다미로,Andamiro films
20204383,딸의 일기,,76.0,2019.0,20200213,개봉,장편,한국,멜로/로맨스,,계장혁,,,,청소년관람불가,20169329.0,(주)컨텐츠 빌리지,
20204245,며느리의 사랑,,61.0,2019.0,20200212,개봉,장편,한국,멜로/로맨스,,김환,,이은미,LEE Eun-mi,청소년관람불가,20161021.0,(주)영화사가을,
20205345,대물투어:고향의 밤꽃향기,,60.0,2018.0,20200212,개봉,장편,일본,멜로/로맨스,드라마,쿠로아카 긴조,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20205344,대낮부터 발정난 아내,,60.0,2018.0,20200212,개봉,장편,일본,멜로/로맨스,드라마,사노 B사쿠,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20203961,극장판 원피스 스탬피드,ONE PIECE STMAPEDE,101.0,2019.0,20200213,개봉,장편,일본,애니메이션,,,,,,전체관람가,20111081.0,(주)스마일이엔티,Smile Ent.
20199546,엄마와 딸,,94.0,2018.0,20200130,개봉,장편,한국,멜로/로맨스,,이동현,LEE Dong-hyun,,,청소년관람불가,20063099.0,(주)케이알씨지,KRCG
20193213,엄마의 일기,,73.0,2019.0,20200130,개봉,장편,한국,멜로/로맨스,,최우성,,,,청소년관람불가,20169329.0,(주)컨텐츠 빌리지,
20204181,자매의 정사,,73.0,2019.0,20200129,개봉,장편,한국,멜로/로맨스,드라마,김진호,,이은미,LEE Eun-mi,청소년관람불가,20123227.0,(주)나우콘텐츠,Now Contents
20204116,데빌 인 더 캐빈,Cabin 28,83.0,2017.0,20200128,개봉,장편,미국,공포(호러),,앤드류 존스,Andrew Jones,리 베인,Lee Bane,청소년관람불가,20157108.0,(주)영화사 안다미로,Andamiro films
20204201,다운시커,Dawnseeker,82.0,2018.0,20200128,개봉,장편,미국,SF,,저스틴 프라이스,Justin Price,,,15세이상관람가,20157108.0,(주)영화사 안다미로,Andamiro films
20193527,중년 알바: 젖어드는 불륜의 맛,Ase-mamire no berokisu furin yoshizawa akiho,62.0,2019.0,20200123,개봉,장편,일본,드라마,,,,요시자와 아키호,Akiho Yoshizawa,청소년관람불가,20100142.0,(주)씨맥스커뮤니케이션즈,
20204164,에어리언 대침공,Giant Morphing Robots,85.0,2018.0,20200123,개봉,장편,미국,액션,SF,,,,,15세이상관람가,20142369.0,(유)조이앤시네마,JOY N CINEMA
20193398,사촌동생들,,70.0,2019.0,20200129,개봉,장편,한국,드라마,멜로/로맨스,한동연,,,,청소년관람불가,20174841.0,(주)가온콘텐츠,
20204246,시아버지와 젊은 며느리들,,66.0,2019.0,20200123,개봉,장편,한국,멜로/로맨스,,이진,,,,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20204163,동생의 젊은 아내-감독판,,81.0,2019.0,20200123,개봉,장편,한국,멜로/로맨스,,이재금,,,,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20198028,거친 섹스에 빠진 그녀들,,55.0,2018.0,20200122,개봉,장편,한국,드라마,,박은석,,,,청소년관람불가,20100142.0,(주)씨맥스커뮤니케이션즈,
20198029,참지 못하는 여친의 성욕,,57.0,2018.0,20200117,개봉,장편,한국,드라마,,박은석,,,,청소년관람불가,20100142.0,(주)씨맥스커뮤니케이션즈,
20204226,월드 워 Z : 아포칼립스,,75.0,2017.0,20200114,개봉,장편,영국,공포(호러),,,,,,15세이상관람가,20190441.0,(주)알이디아이스엔터,
20204054,팔려버린 아내,Anatani aisaretakute Honda Misaki,60.0,2019.0,20200113,개봉,장편,일본,드라마,멜로/로맨스,사다오카 사다오,,,,청소년관람불가,20189621.0,(주)라온컴퍼니플러스,
20204085,겁탈당한 유부녀,Ottonomenomaedeokasarete Mizuno Asahi,60.0,2019.0,20200113,개봉,장편,일본,드라마,멜로/로맨스,,,,,청소년관람불가,20189621.0,(주)라온컴퍼니플러스,
20193835,이은미-가슴큰누나,,72.0,2019.0,20200110,개봉,장편,한국,멜로/로맨스,,원명준,WON Myoung-jun,,,청소년관람불가,20130184.0,스마일컨텐츠,
20192084,새엄마 동생,,96.0,2019.0,20200110,개봉,장편,한국,멜로/로맨스,,이동현,,,,청소년관람불가,20063099.0,(주)케이알씨지,KRCG
20199641,남자에 굶주린 그녀,,55.0,2019.0,20200110,개봉,장편,한국,드라마,,박은석,,,,청소년관람불가,20100142.0,(주)씨맥스커뮤니케이션즈,
20203981,게이트 키퍼: 또 다른 세계,A Rough Draft,115.0,2018.0,20200109,개봉,장편,러시아,SF,액션,세르게이 모크리츠키,Sergey Mokrizky,율리아 페레실드,Yulia Peresild,15세이상관람가,20202801.0,(주)씨맥스이앤씨 ,
20204091,젊은 장모: 여친의 엄마,,63.0,2019.0,20200113,개봉,장편,한국,멜로/로맨스,,이재금,,,,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20193479,개인교습: 사촌여동생,,63.0,2019.0,20200113,개봉,장편,한국,멜로/로맨스,,강정훈,,,,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20192695,에일리언 2020,Project Ithaca,85.0,2019.0,20200107,개봉,장편,캐나다,액션,스릴러,,,,,15세이상관람가,20142369.0,(유)조이앤시네마,JOY N CINEMA
20192577,알라딘-램프의 신,Adventures of Aladdin,87.0,2019.0,20200107,개봉,장편,미국,드라마,멜로/로맨스,,,,,12세이상관람가,20142369.0,(유)조이앤시네마,JOY N CINEMA
20191625,알.이.엠,Rapid Eye Movement,87.0,2019.0,20200104,개봉,장편,미국,스릴러,,,,,,15세이상관람가,20161341.0,(주)스토리제이,STORY J
20193477,친구엄마 : 내 여자가 되던 날 2,,61.0,2019.0,20200103,개봉,장편,한국,멜로/로맨스,,최민현,,,,청소년관람불가,20161021.0,(주)영화사가을,
20193627,섹슈얼 클리닉-오르가즘강좌,Sensual Clinic,63.0,2019.0,20200103,개봉,장편,일본,드라마,,,,,,청소년관람불가,20139015.0,주식회사 미콘,
20193626,구멍사이 몰래보기,"I, Trapped",62.0,2019.0,20200103,개봉,장편,일본,드라마,,다테 류지,,,,청소년관람불가,20139015.0,주식회사 미콘,
20192026,대리 남편,Part-Time Husband,96.0,2019.0,20200103,개봉,장편,한국,기타,,박준석,,,,청소년관람불가,20192081.0,주식회사 제이씨엔터웍스,
20205194,정사 : 사돈처녀,,60.0,2019.0,20200211,개봉,장편,한국,멜로/로맨스,,최민현,,,,청소년관람불가,20161021.0,(주)영화사가을,
20199953,새아들,,61.0,2019.0,20200211,개봉,장편,한국,멜로/로맨스,,김환,,이은미,LEE Eun-mi,청소년관람불가,20161021.0,(주)영화사가을,
20205184,맛있는 스와핑 : 두자매,,60.0,2020.0,20200211,개봉,장편,한국,멜로/로맨스,,최민현,,,,청소년관람불가,20161021.0,(주)영화사가을,
20192240,작은 아씨들,Little Women,134.0,2019.0,20200212,개봉,장편,미국,드라마,멜로/로맨스,그레타 거윅,Greta Gerwig,시얼샤 로넌,Saoirse Ronan,전체관람가,20173221.0,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,Sony Pictures Releasing International
20184891,수퍼 소닉,Sonic the Hedgehog,98.0,2019.0,20200212,개봉,장편,미국,애니메이션,액션,제프 파울러,Jeff Fowler,제임스 마스던,James Marsden,전체관람가,20188021.0,롯데컬처웍스(주)롯데엔터테인먼트,Lotte Entertainment
20204970,비뇨기과 여의사들 2,,71.0,2020.0,20200210,개봉,장편,한국,멜로/로맨스,,이왕규,,,,청소년관람불가,20161021.0,(주)영화사가을,
20204339,후배부부와교환섹스2,,60.0,2019.0,20200207,개봉,장편,한국,멜로/로맨스,,이정석,,,,청소년관람불가,20130184.0,스마일컨텐츠,
20204974,어린 며느리2,MUSYKONO YOME-HINA,73.0,2018.0,20200207,개봉,장편,일본,멜로/로맨스,드라마,버드맨 텟페이,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20204981,아내 대신 장모,TUMAYORIGIBO,60.0,2018.0,20200207,개봉,장편,일본,멜로/로맨스,드라마,버드맨 텟페이,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20204973,불륜 삼매경,NETORARETA ONSENKYOU,60.0,2019.0,20200207,개봉,장편,일본,멜로/로맨스,드라마,아카바네 키쿠지로,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20204920,뜨거운 유부녀들,BINKANNA ONNA,60.0,2019.0,20200207,개봉,장편,일본,멜로/로맨스,드라마,아카바네 키쿠지로,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20204903,음란주택:노예가 된 아내,,72.0,2019.0,20200206,개봉,장편,한국,드라마,,한동호,,,,청소년관람불가,20186981.0,주식회사 플릭스코,
20204916,옆집여자:지금 하고 싶어,NAMAIKITUMA,72.0,2018.0,20200206,개봉,장편,일본,멜로/로맨스,드라마,토미죠 타로,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20204919,상대 가리지 않는 유부녀,YOXTUKYUNIKARARETAHITODUMA,61.0,2019.0,20200206,개봉,장편,일본,멜로/로맨스,드라마,아카바네 키쿠지로,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20204917,밝히는 여자들:지금 해주세요,ROUJINSIKAAISENAI-06,61.0,2018.0,20200206,개봉,장편,일본,멜로/로맨스,드라마,하라다 칸토나,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20204918,닳아버린 아내의 그곳,TUMA,61.0,2018.0,20200206,개봉,장편,일본,멜로/로맨스,드라마,나가에 타카미,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20204165,나치 오버로드,WWII: Naval Battle,88.0,2018.0,20200206,개봉,장편,미국,액션,공포(호러),롭 팔라티나,Rob Pallatina,톰 시즈모어,Tom Sizemore,15세이상관람가,20142369.0,(유)조이앤시네마,JOY N CINEMA
20196287,친구엄마들 2,,61.0,2019.0,20200204,개봉,장편,한국,멜로/로맨스,,김환,,,,청소년관람불가,20161021.0,(주)영화사가을,
20191085,이 멋진 세계에 축복을! 붉은 전설,KonoSuba! Legend of Crimson,89.0,2019.0,20200206,개봉,장편,일본,애니메이션,액션,카나사키 타카오미,KANASAKI TAKAOMI,후쿠시마 준,Jun Fukushima,15세이상관람가,20137515.0,(주)애니플러스,ANIPLUS
20198431,버즈 오브 프레이(할리 퀸의 황홀한 해방),BIRDS OF PREY (AND THE FANTABULOUS EMANCIPATION OF ONE HARLEY QUINN),108.0,2020.0,20200205,개봉,장편,미국,액션,어드벤처,캐시 얀,Cathy Yan,마고 로비,Margot Robbie,15세이상관람가,20100043.0,워너브러더스 코리아(주),Warner Bros. Korea
20192025,어쩌다 액션 히어로,WELCOME TO ACAPULCO,88.0,2019.0,20200117,개봉,장편,멕시코,액션,코미디,,,,,15세이상관람가,20111613.0,주식회사 풍경소리,PoongKyung SoRi Inc.
20191968,돈틀리스: 미드웨이 해전,DAUNTLESS THE BATTLE OF MIDWAY,97.0,2019.0,20200123,개봉,장편,미국,전쟁,액션,,,,,12세이상관람가,20111613.0,주식회사 풍경소리,PoongKyung SoRi Inc.
20191804,여친 언니 2,,70.0,2019.0,20200203,개봉,장편,한국,멜로/로맨스,,한대위,,,,청소년관람불가,20161021.0,(주)영화사가을,
20199868,소림퇴마: 악마사냥꾼,Demons Hunter – Zhongkui: Nightmare,63.0,2018.0,20200203,개봉,장편,중국,액션,,,,,,12세이상관람가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20204785,성기사단: 어둠의 마법사,Tower of Silence,106.0,2019.0,20200203,개봉,장편,미국,액션,,,,,,12세이상관람가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20192365,무협: 절대비기의 비밀,Raiders of the Wu Gorge,80.0,2019.0,20200203,개봉,장편,중국,액션,,,,,,12세이상관람가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20204401,더 헌티드: 저주받은 집,The Haunted,75.0,2018.0,20200203,개봉,장편,영국,공포(호러),,,,,,15세이상관람가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
20204782,젊은 새엄마:아빠에겐 비밀이야,WAKASUGIRU GOSAI-04,61.0,2018.0,20200201,개봉,장편,일본,멜로/로맨스,드라마,버드맨 텟페이,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20204764,어린 새엄마 길들이기,WAKASUGIRU GOSAI-03,62.0,2018.0,20200201,개봉,장편,일본,멜로/로맨스,드라마,버드맨 텟페이,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20204781,야한 방판녀:섹스교육,JITUENHANBAI,60.0,2018.0,20200201,개봉,장편,일본,멜로/로맨스,드라마,버드맨 텟페이,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20204783,시아버지:속궁합이 궁금해,MUSYKONO YOME-MIYUKI,64.0,2018.0,20200201,개봉,장편,일본,멜로/로맨스,드라마,버드맨 텟페이,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20193480,나쁜 남자:내 아내를 몰래 먹다,KIXTUKAKEHA DANNANOTAME,70.0,2019.0,20200103,개봉,장편,일본,멜로/로맨스,드라마,아카바네 키쿠지로,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20204763,잘 해주는 어린 새엄마,WAKASUGIRU GOSAI-02,70.0,2018.0,20200131,개봉,장편,일본,멜로/로맨스,드라마,버드맨 텟페이,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20204762,야한 누나들-커다란게 좋아,SEBUNKARAZU-02,72.0,2017.0,20200131,개봉,장편,일본,멜로/로맨스,드라마,칸바라 이쿠토,Ikuto Kanbara,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20204766,아주버님의 거친 매력,YOXTUKYUHUMANNO,60.0,2018.0,20200131,개봉,장편,일본,멜로/로맨스,드라마,토미죠 타로,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20204082,살인병기 격리구역,Secret Area,80.0,2018.0,20200131,개봉,장편,중국,액션,,,,,,15세이상관람가,20062868.0,(주)도키엔터테인먼트,
20204765,남편상사에게 뺏긴 아내,UXTUKARIMUNETIRAOKUSAN,64.0,2018.0,20200131,개봉,장편,일본,멜로/로맨스,드라마,버드맨 텟페이,,,,청소년관람불가,20114899.0,(주)영진크리에이티브,
20190009,카잔자키스,Kazantzakis,121.0,2018.0,20200130,개봉,장편,기타,드라마,,,,오디세즈 파파스필리오풀로스,Odysseas Papaspiliopoulos ,12세이상관람가,20062417.0,(주)마노엔터테인먼트,Mano Entertainment Inc.
20204242,택배기사의 참교육,Ottonomenomaedeokasaretetogu Suzu,60.0,2019.0,20200129,개봉,장편,일본,드라마,멜로/로맨스,,,,,청소년관람불가,20189621.0,(주)라온컴퍼니플러스,
20191507,처제의 비밀,,70.0,2019.0,20200129,개봉,장편,한국,멜로/로맨스,,최재후,,,,청소년관람불가,20123227.0,(주)나우콘텐츠,Now Contents
20194322,에릭 클랩튼: 기타의 신,Eric Clapton: Life in 12 Bars,133.0,2017.0,20200123,개봉,장편,영국,다큐멘터리,,릴리 피니 자눅,Lili Fini Zanuck,에릭 클랩튼,Eric Clapton,15세이상관람가,20100631.0,(주)영화사 진진,JINJIN Pictures
20204162,나이트 헌터,Nomis,98.0,2018.0,20200129,개봉,장편,캐나다,액션,범죄,,,헨리 카빌,Henry Cavill,15세이상관람가,20141088.0,와이드 릴리즈(주),Wide Release
20193364,목격자-눈이 없는 아이,The Bystander,87.0,2019.0,20200129,개봉,장편,중국,공포(호러),,심용,Shen Rong,홍수아,HONG Soo-ah,15세이상관람가,20143338.0,(주)드림팩트엔터테인먼트,Dreamfact entertainment
20204049,지옥행 특급택시,The Fare,82.0,2019.0,20200127,개봉,장편,미국,SF,액션,,,,,15세이상관람가,20062868.0,(주)도키엔터테인먼트,
20193474,유부녀들 : 남편 바꾸기,,71.0,2019.0,20200127,개봉,장편,한국,멜로/로맨스,,김진우,,,,청소년관람불가,20161021.0,(주)영화사가을,
20204050,루시드: 자각몽,Lucid,84.0,2019.0,20200124,개봉,장편,영국,SF,액션,,,,,15세이상관람가,20062868.0,(주)도키엔터테인먼트,
20193111,정사: 금지된 사랑,Open,98.0,2018.0,20200123,개봉,장편,헝가리,멜로/로맨스,,,,,,청소년관람불가,20112175.0,(주)소나무픽쳐스,Sonamu Pictures
