movieCd,movieNm,openDt
20140226,호빗: 다섯 군대 전투,20141217
20147788,영웅: 천하의 시작,20140320
20132796,못,20141120
20148534,신촌좀비만화,20140515
20132799,족구왕,20140821
20078582,할리우드 폭로전,20140206
20136866,노예 12년,20140227
20136802,카트,20141113
20147693,원 챈스,20140313
20141704,목숨,20141204
20149629,비긴 어게인,20140813
20148807,엣지 오브 투모로우,20140604
20136062,하이힐,20140603
20136926,프란시스 하,20140717
20136064,해적: 바다로 간 산적,20140806
20143542,지휘자를 위한 1분,20141204
20135946,고스트 메신저 극장판,20140522
20142322,가자! 장미여관으로 3 - 방황,20141008
20140401,타마코 러브 스토리,20140925
20133955,우리가족,20140724
20149818,익스펜더블 3,20140820
20148830,마담 프루스트의 비밀정원,20140724
20148903,바세코의 아이들,20140814
20140164,분신사바-저주의 시작,20140930
20148210,빨간머리 앤 : 네버엔딩스토리,20140417
20148030,누드 모델,20140320
20148748,그녀,20140522
20138221,산타바바라,20140716
20148147,특명:돈가방을 찾아라,20140320
20131248,드래곤 길들이기 2,20140723
20141001,거인,20141113
20129370,명량,20140730
20136321,셔틀콕,20140424
20134586,도희야,20140522
20147727,그랜드 부다페스트 호텔,20140320
20136812,더 울프 오브 월스트리트,20140109
20147527,그날 본 꽃의 이름을 우리는 아직 모른다,20140220
20139463,시선,20140416
20149388,사막에서 연어낚시,20141016
20139421,도둑,20140501
20143901,"파리오페라 발레의 별, 아녜스",20141210
20139164,표적,20140430
20139401,찌라시: 위험한 소문,20140220
20147678,어거스트: 가족의 초상,20140403
20135142,피부색깔=꿀색,20140508
20136567,마이 플레이스,20140130
20135401,탐욕의 제국,20140306
20147970,그레이트 뷰티,20140612
20141111,"님아, 그 강을 건너지 마오",20141127
20148129,더 바디,20140522
20147301,굿모닝 맨하탄,20140206
20143081,그 사람 그 사랑 그 세상,20141120
20129787,방황하는 칼날,20140410
20134105,나이팅게일,20140925
20132800,10분,20140424
20141808,백발마녀전: 명월천국,20141001
20140196,프랭크,20140925
20136298,행복한 사전,20140220
20149523,극장판 꽃이 피는 첫걸음 : 홈 스위트 홈,20140717
20148976,호비와 쿠우의 어드벤처 : 고래의 노래,20140612
20148603,쇼트피스,20140417
20134070,어네스트와 셀레스틴,20140220
20147451,철의 꿈,20141113
20137542,논픽션 다이어리,20140717
20137048,국제시장,20141217
20136807,특수경찰: 스페셜 ID,20140109
20123662,만신,20140306
20147432,야간비행,20140828
20139162,두 아내,20140317
20141609,현기증,20141106
20147805,런치박스,20140410
20149796,"메밀꽃, 운수 좋은 날, 그리고 봄봄",20140821
20145302,진구세주전설 북두의권 1부 라오우전 순애의 장 ,20141226
20145303,진구세주전설 북두의권 3부 라오우전 격투의 장,20141227
20148853,배꼽과 무릎사이,20140522
20142812,거짓말 2014,20141022
20145161,두 번째 엄마 ,20141231
20137043,남자가 사랑할 때,20140122
20133322,인간중독,20140514
20134082,해무(海霧),20140813
20147129,패션왕,20141106
20149839,레쓰링,20140911
20147968,선 오브 갓,20140410
20147176,상의원,20141224
20123501,군도: 민란의 시대,20140723
20138226,우아한 거짓말,20140313
20148840,자유의 언덕,20140904
20130442,끝까지 간다,20140529
20130574,개를 훔치는 완벽한 방법,20141231
20147931,소녀괴담,20140702
20147930,나의 사랑 나의 신부,20141008
20149567,명탐정 코난 : 이차원의 저격수,20140806
20147679,필로미나의 기적,20140416
20148620,악사들,20141204
20149458,픽업 아티스트,20140828
20149441,내 연애의 기억,20140820
20148128,백설공주의 마지막 키스,20140501
20148587,그댄 나의 뱀파이어,20140612
20110436,웨이스트 랜드,20140403
20134272,머나먼 세상속으로,20140731
20123082,소리굽쇠,20141030
20139881,피끓는 청춘,20140122
20135915,서울연애,20141030
20142182,빌리 엘리어트 뮤지컬 라이브,20141127
20149248,선샤인 온 리스,20140903
20133789,"자, 이제 댄스타임",20140626
20134589,제보자,20141002
20135386,슬로우 비디오,20141002
20136445,레고 무비,20140206
20126090,조선미녀삼총사,20140129
20139183,역린,20140430
19848236,러브 호텔,20140918
20134594,두근두근 내 인생,20140903
20130573,봄,20141120
20149970,마야,20140904
20144321,라보엠,20141220
20136928,그 사람 추기경,20140806
20131102,수상한 그녀,20140122
20142798,"제자, 옥한흠",20141030
20149120,인터스텔라,20141106
20136887,아메리칸 허슬,20140220
20088450,투 러버스,20140123
20122787,또 하나의 약속,20140206
20141706,다이빙벨,20141023
20132797,"안녕, 투이",20141127
20134435,아야의 밤엔 사랑이 필요해,20140814
20141614,더 테너 리리코 스핀토,20141231
20147684,리스본행 야간열차,20140605
20143107,토미웅거러 스토리,20141113
20136292,"가장 따뜻한 색, 블루",20140116
20149528,언더 더 스킨,20140717
20135898,별일아니다,20140213
20147252,라 체네렌톨라 ,20141101
20149543,별이 빛나는 밤,20140619
20149415,쿰바: 반쪽무늬 얼룩말의 대모험,20140904
20147558,피쉬와 칩스 극장판,20140306
20147649,벨과 세바스찬,20140320
20147900,드래곤 기사단,20140501
20144001,15소년 표류기: 해적섬을 탈출하라,20141127
20148381,60만번의 트라이,20140918
20111409,제인 구달,20141127
20136558,미스터 컴퍼니,20140227
20149511,분신사바 2,20140716
20140459,킬 유어 달링,20141016
20131462,해피엔딩 프로젝트,20140220
20141206,지미스 홀,20141009
20143543,사랑에 대한 모든 것,20141210
20149930,스텝 업: 올 인,20140903
20147255,베르테르,20140712
20136803,겨울왕국,20140116
20138607,나의 라임 오렌지 나무,20140529
20148602,이브 생 로랑,20140626
20148829,가구야공주 이야기,20140604
20134588,덕수리 5형제,20141204
20144532,스피릿 오브 베토벤,20141210
20110315,청아,20140925
20149984,컬러풀 웨딩즈,20141016
20122124,아버지의 이메일,20140424
20148627,누구에게나 찬란한,20141106
20136312,아빠를 빌려드립니다,20141120
20148860,원나잇 온리,20140703
20148424,액트 오브 킬링,20141120
20149357,호두까기 인형,20141207
20136853,올드보이,20140116
20132621,이것이 우리의 끝이다,20140626
20149343,님포매니악 볼륨2,20140703
20147928,터널 3D,20140820
20130483,보호자,20140410
20130929,스톤,20140612
20148588,미조,20141002
20148745,좋은 친구들,20140710
20137564,파티51,20141211
20133641,경주,20140612
20148623,블랙딜,20140703
20141621,마미,20141218
20141408,황금시대,20141016
20142628,달사람,20141113
20149270,테레즈 라캥,20140710
20148728,창문 넘어 도망친 100세 노인,20140618
20149830,더블: 달콤한 악몽,20140925
20134591,황제를 위하여,20140611
20130961,하늘의 황금마차,20140904
20148670,피해자들,20140731
20148901,프랑스인 김명실,20140626
20141114,쿼바디스,20141210
20125343,캠퍼스 S 커플,20140515
20148007,카토 프로젝트,20140417
20149495,춘하추동 로맨스,20141204
20136509,청춘예찬,20140102
20111911,지옥화,20141106
20148929,좀비스쿨,20140925
20130481,이쁜 것들이 되어라,20140417
20147282,우리별 일호와 얼룩소,20140220
20122781,여배우는 너무해,20140227
20136043,신이 보낸 사람,20140213
20139201,신의 한 수,20140703
20133811,슬기로운 해법,20140515
20127628,숫호구,20140807
20132804,순천,20140904
20143640,힐링메이트,20141112
20148994,님포매니악 볼륨1,20140618
20149838,유고와 라라 : 신비의 숲 어드벤처,20141002
20141521,거룩한 소녀 마리아,20141023
20136894,살인자,20140115
20140098,마술피리,20140802
20134601,디태치먼트,20140508
20148762,와즈다,20140619
20124047,백프로,20140403
20149819,바리새인,20140925
20131661,미국인친구,20140612
20125231,멜로,20140424
20136864,마녀,20140911
20125827,로사 ,20140529
20137550,레바논 감정,20140227
20121864,나인뮤지스; 그녀들의 서바이벌,20140925
20134606,윤희,20140109
20149265,기술자들,20141224
20130561,관능의 법칙,20140213
20130244,고스톱 살인,20140320
20134585,가시,20140410
20147610,볼쇼이 스페셜 갈라,20140227
20143564,모던발레 채플린,20141120
20147161,디노타샤: 공룡대탐험,20140129
20134482,에브리 잭 해즈 어 질,20140529
20140121,"1789, 바스티유의 연인들",20140918
20143414,이불,20141230
20147689,탐엣더팜,20140522
20149811,인투 더 스톰,20140828
20147987,"씨, 베토벤",20140327
20137546,만찬,20140123
20136800,넛잡: 땅콩 도둑들,20140129
20142701,"모모세, 여기를 봐",20141030
20060165,반딧불이의 묘,20140619
20140701,돌이킬 수 없는,20141002
20136798,뮤지엄 아워스,20140123
20140524,툼스톤,20140918
20148619,레디액션 청춘,20141113
20134609,세븐 싸이코패스,20140918
20134436,쥬로링 동물탐정 극장판,20141218
20149910,보이후드,20141023
20147880,위크엔드 인 파리,20140501
20149016,반 고흐: 위대한 유산,20141030
20130501,들개,20140403
20058666,토미리존스의 쓰리베리얼,20141007
20149378,모라토리움기의 다마코,20140911
20148665,피의 복수,20140424
20132482,우는 남자,20140604
20123500,18: 우리들의 성장 느와르,20140814
20148834,베스트 오퍼,20140612
20148447,일대일,20140522
20140223,헬리,20140828
20136586,오직 사랑하는 이들만이 살아남는다,20140109
20147686,그랜드 센트럴,20140918
20141783,맵 투 더 스타,20141225
20088566,스패로우 ,20140925
20148353,상해전기,20141107
20135770,레디액션! 폭력영화,20140605
20147967,스타로부터 스무 발자국,20140515
20133791,우리가 들려줄 이야기 ,20140313
20147259,에프게니 오네긴,20140125
20133585,인사이드 르윈 ,20140129
20149520,모스트 원티드 맨,20140807
20148842,우리는 형제입니다,20141023
20138501,극장판 뛰뛰빵빵 구조대 미션: 둥둥이를 구하라!,20140807
20148668,귀접,20140529
20134804,타짜-신의 손,20140903
20147927,숙희,20140710
20143689,마이너클럽,20141125
20136863,마담 뺑덕,20141002
20142690,학교 가는길,20141127
20149667,원 컷 - 어느 친절한 살인자의 기록,20140911
20139261,내비게이션,20140703
20136060,몬스터,20140313
20148009,메이크 유어 무브 ,20140417
20138061,내 마음의 고향,20141127
20141422,위험한 유혹 - 추억이 떠나면 외로움만 남는다,20140917
20149514,다우더,20141106
20148801,천 번을 불러도,20141016
20134590,빅매치,20141127
20148626,나의 독재자,20141030
20119982,하이프 네이션 : 힙합사기꾼,20140116
20122832,한 번도 안 해본 여자,20140116
20143706,버진 스노우,20141210
20143961,토미카 무비,20141211
20144361,원피스 : 에피소드 오브 루피 ~핸드 아일랜드의 모험~,20141210
20143261,해적왕의 황금나침반,20141127
20143344,눈의 여왕 2: 트롤의 마법거울,20141224
20143565,부니 베어: 롤라 구출 대모험,20141120
20149102,키리시마가 동아리활동 그만둔대,20140626
20141088,5일의 마중,20141008
20142857,슈퍼처방전,20141210
20142964,클라우즈 오브 실스마리아,20141218
20143343,무드 인디고,20141211
20139964,레드카펫,20141023
20142661,제4 이노베이터,20141218
20143985,명기,20141230
20143574,GROW: 인피니트의 리얼 청춘 라이프,20141204
20148349,타인의 멜로디,20140327
20144938,워크 오브 셰임,20141231
20145081,몬스터즈,20141216
20148757,마지막 파티,20140429
20144187,타락천사 케이코 ,20141217
20149859,마다가스카의 펭귄,20141231
20144184,위기의 유부녀들 - 남편 후배와,20141203
20144301,연예계섹스스캔들 - 일본,20141217
20144185,야한수영클럽,20141224
20144188,실화!정말있었던이야기,20141210
20144189,신입여직원의 속옷,20141210
20144186,순수의 신부 2-그녀의 고민,20141217
20144501,섀도우 솔저,20141204
20145223,블러드 리벤지,20141222
20144190,게이샤의 격정,20141203
20145383,언노운 어택,20141230
20145162,아메리칸 섹스 파티,20141230
20145382,비르: 위대한 전사,20141230
20145323,"그녀, 섹스의 시작",20141230
20142261,지옥이 뭐가 나빠,20141113
20145083,우주전쟁: 지구 최후의 날,20141224
20144943,스타쉽 라이징,20141224
20145101,대영웅 소남인,20141224
20145128,노화위룡,20141224
20143487,콜 걸,20141223
20145129,8광구: 몬스터의 부활,20141223
20145082,살인병기,20141223
20145127,라스트건맨,20141223
20070006,뜨겁게 젖은 사케의 비밀,20141223
20145241,랜드 오브 베어스,20141222
20144502,자바히트: 살인면허,20141218
20144941,스페이스 배틀쉽,20141218
20144942,스티븐시걸의 굿맨,20141218
20144981,징기스칸: 지살령,20141218
20144937,파라노말 이니테이션,20141218
20144935,살인의 기억,20141218
20149679,당신의 벽이 속삭일때,20141218
20144871,가정부와의 불륜,20141217
20144936,프라이빗섹스,20141217
20144221,플라이트 7500,20141216
20143982,옹박: 리턴즈 오브 레전드,20141211
20144529,음란하게 짜릿하게,20141211
20144504,변종샤크,20141211
20144382,창녀와 크리스마스,20141210
20144702,클라우트로포비아: 폐소공포증,20141209
20144201,일본범죄사 위조의쾌락,20141206
20144582,크리스마스 스타,20141204
20143981,세인트 앤 솔저: 최강전차부대,20141204
20143662,데빌스 노트,20141204
20128610,앙상블,20141218
20144362,신화 라이브 3D 더 레전드 컨티뉴스,20141211
20144531,한민족 그리고 조선족,20141210
20144521,뽕2014,20141211
20149686,고딩감독,20141218
20145401,외계인들,20141231
20148394,러브멘토,20140417
20147885,나가요 미스콜,20140313
20140112,떡,20140806
20141963,나는 야한 여자가 좋다 2,20141001
20149771,중독애,20140716
20141561,먹이사슬,20140917
20143101,정사,20141030
20143666,울언니,20141204
20140081,밀애,20140724
20143602,일곱난쟁이,20141224
20145260,미싱 윌리엄,20141229
20149020,깨끗하고 연약한,20141030
20141107,"소년, 소녀 그리고 바다",20141009
20143422,숲속으로,20141224
20142421,"러브, 로지",20141210
20144940,정자왕 3D,20141218
20144281,톰과 제리 아카데미 가다,20141211
20145001,비호외전,20141218
20144783,로스트 크리스마스,20141218
20141901,대공습,20140925
20142083,태극권 2014 : 어전시위,20141002
