movieCd,movieNm,showTm,nationNm,genres_1,directorNm,actor1_Nm,dist_companyNm,view,openMonth,is_adult
20183375,극장판 포켓몬스터 모두의 이야기,98.0,3,12,야지마 테츠오,마츠모토 리카,(주)이수C&E,194692,12,0.0
20186281,범블비,113.0,2,2,트래비스 나이트,헤일리 스테인펠드,롯데컬처웍스(주)롯데엔터테인먼트,1561643,12,0.0
20184806,러빙 빈센트 : 비하인드 에디션,106.0,3,12,도로타 코비엘라,시얼샤 로넌,(주)이수C&E,25527,12,0.0
20182421,그린치,89.0,2,12,스콧 모시어,베네딕트 컴버배치,유니버설픽쳐스인터내셔널 코리아(유),552970,12,0.0
20182773,인생 후르츠,89.0,3,10,켄시 후시하라,키키 키린,(주)엣나인필름,70626,12,0.0
20183238,스파이더맨: 뉴 유니버스,116.0,2,12,밥 퍼시케티,샤메익 무어,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,724394,12,0.0
20179006,여곡성,94.0,1,8,유영선,홍예리,(주)스마일이엔티,67368,11,0.0
20184091,로마,134.0,3,1,알폰소 쿠아론,마리나 데 타비라,판씨네마(주),44222,12,0.0
20183745,런닝맨 : 풀룰루의 역습,66.0,1,12,윤준상,김서영,(주)넥스트엔터테인먼트월드(NEW),187927,12,0.0
20168773,마약왕,139.0,1,11,우민호,송강호,(주)쇼박스,1864076,12,1.0
20189289,하나 빼고 완벽한 뉴욕 아파트,90.0,2,5,소피 브룩스,조시아 마멧,판씨네마(주),6234,12,0.0
20177308,협상,114.0,1,11,이종석,현빈,(주)씨제이이엔엠,1967750,09,0.0
20183479,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,103.0,3,12,타카하시 와타루,박영남,(주)씨제이이엔엠,353012,12,0.0
20182670,갈매기,98.0,2,1,마이클 메이어,시얼샤 로넌,(주)뮤제엔터테인먼트,11887,12,0.0
20170669,지금 만나러 갑니다,131.0,1,7,이장훈,소지섭,롯데쇼핑㈜롯데엔터테인먼트,2602273,03,0.0
20178781,사라진 밤,101.0,1,3,이창희,김상경,(주)키다리이엔티,1315726,03,0.0
20162361,환절기,101.0,1,1,이동은,배종옥,(주)리틀빅픽쳐스,6613,02,0.0
20184144,헬 페스트,88.0,2,8,그레고리 플로킨,에이미 포사이스,(주)삼백상회,2047,12,0.0
20183665,토마스와 친구들: 우정의 대모험,75.0,3,12,데이비드 스토튼,마크 모라한,와이드 릴리즈(주),10315,12,0.0
20184106,은혼2: 규칙은 깨라고 있는 것,134.0,3,5,후쿠다 유이치,오구리 슌,메가박스중앙(주)플러스엠,4650,12,0.0
20183484,위시업,106.0,2,5,스콧 스피어,로스 린치,(주)영화사 그램,1828,12,0.0
20183605,삼국-무영자,115.0,3,2,장예모,덩차오,(주)제이앤씨미디어그룹,3069,12,0.0
20182672,데스티네이션 웨딩,86.0,2,5,빅터 레빈,키아누 리브스,(주)유로커뮤니케이션,3679,12,0.0
20183288,헌터 킬러,121.0,2,2,도노반 마시,제라드 버틀러,(주)키다리이엔티,57032,12,0.0
20189843,호두까기 인형과 4개의 왕국,99.0,2,1,라세 할스트롬,키이라 나이틀리,월트디즈니컴퍼니코리아 유한책임회사,518272,12,0.0
20182729,리틀 이태리,100.0,3,5,도날드 페트리,헤이든 크리스텐슨,(주)드림팩트엔터테인먼트,1896,12,0.0
20183747,극장판 파워레인저 갤럭시포스 VS 스페이스 스쿼드,63.0,3,12,사카모토 코이치,남도형,(주)이수C&E,8779,12,0.0
20178825,모털 엔진,128.0,2,2,크리스찬 리버스,헤라 힐마,유니버설픽쳐스인터내셔널 코리아(유),268921,12,0.0
20187303,하나식당,94.0,1,1,최낙희,최정원,(주)영화사오원,2505,11,0.0
20182966,투 프렌즈,74.0,3,12,빅터 아즈에프,조연우,(주)박수엔터테인먼트,28082,11,0.0
20183286,일곱 개의 대죄 : 천공의 포로,99.0,3,12,아베 노리유키,카지 유우키,(주)엠제이픽쳐스,10806,11,0.0
20187304,별나라 몰리 몬스터,72.0,3,12,마티아스 브런,안현서,(주)영화사 빅,2395,11,0.0
20177983,다이빙: 그녀에 빠지다,102.0,3,7,멜라니 로랑,질 를르슈,(주)디스테이션,1571,11,0.0
20181905,후드,116.0,2,2,오토 바서스트,태런 에저튼,(주)이수C&E,284601,11,0.0
20183007,거미줄에 걸린 소녀,115.0,2,2,페드 알바레즈,클레어 포이,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,32418,11,0.0
20184481,성난황소,115.0,1,11,김민호,마동석,(주)쇼박스,1593386,11,0.0
20182669,툴리,95.0,3,1,제이슨 라이트맨,샤를리즈 테론,(주)리틀빅픽쳐스,37385,11,0.0
20183564,택시 5,102.0,3,2,프랑크 가스탐비드,프랑크 가스탐비드,(주)삼백상회,10768,11,0.0
20189383,새벽의 약속,130.0,3,1,에릭 바르비에,샤를로뜨 갱스부르,(주)일레븐엔터테인먼트,3682,11,0.0
20184514,꼬마비행기 피티와 친구들:사막구출 대작전,73.0,3,12,루카스 퀴아오,치엔 펑,와이드 릴리즈(주),13710,11,0.0
20177965,28세 미성년,104.0,3,7,장모,왕대륙,(주)드림팩트엔터테인먼트,11178,11,0.0
20150969,궁합,109.0,1,5,홍창표,심은경,(주)씨제이이엔엠,1340117,02,0.0
20183009,로빈슨의 언더워터 어드벤처,73.0,3,12,막심 볼코브,김명준,(주)박수엔터테인먼트,17674,11,0.0
20176814,신비한 동물들과 그린델왈드의 범죄,133.0,2,1,데이빗 예이츠,에디 레드메인,워너브러더스 코리아(주),2414195,11,0.0
20137352,루비 스팍스,104.0,2,5,발레리 페리스,폴 다노,(주)팝엔터테인먼트,29983,05,0.0
20180664,출동! 소방관 샘: 외계인 대소동,62.0,3,12,개리 앤드류스,조연우,(주)머스트씨무비릴리징컴퍼니,11364,11,0.0
20182841,철의 심장을 가진 남자,123.0,2,2,세드릭 히메네즈,제이슨 클락,아이 엠,3543,11,0.0
20183746,이스케이프 플랜 2: 하데스,93.0,2,2,스티븐 C. 밀러,실베스터 스탤론,(주)누리픽쳐스,6431,11,0.0
20174981,창궐,121.0,1,2,김성훈,현빈,(주)넥스트엔터테인먼트월드(NEW),1599621,10,0.0
20182748,알리바이 닷 컴,89.0,3,5,필리프 라슈,필리프 라슈,판씨네마(주),10616,11,0.0
20182693,구스범스: 몬스터의 역습,89.0,2,2,아리 산델,잭 블랙,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,25857,11,0.0
20181084,친애하는 우리 아이,127.0,3,1,미시마 유키코,아사노 타다노부,아이 엠,1989,11,0.0
20180987,할로윈,105.0,2,8,데이빗 고든 그린,제이미 리 커티스,유니버설픽쳐스인터내셔널 코리아(유),108780,10,1.0
20181404,벽 속에 숨은 마법시계,105.0,2,8,일라이 로스,잭 블랙,CGV아트하우스,215029,10,0.0
20181171,바울,107.0,2,1,앤드류 하얏트,제임스 폴크너,(재)CBS,273580,10,0.0
20181879,나츠메 우인장: 세상과 연을 맺다,104.0,3,12,오오모리 타카히로,카미야 히로시,(주)애니플러스,47019,10,0.0
20181026,극장판 진격의 거인 2기: 각성의 포효,120.0,3,12,마사시 코이즈카,카지 유키,(주)콘텐츠판다,1150,10,0.0
20175865,너와 극장에서,79.0,1,1,정가영,김예은,서울독립영화제,2053,06,0.0
20174647,튼튼이의 모험,106.0,1,5,고봉수,김충길,CGV아트하우스,4820,06,0.0
20176785,새벽을 알리는 루의 노래,112.0,3,12,유아사 마사아키,타니 카논,(주)미디어캐슬,9240,01,0.0
20187427,명탐정 코난 : 제로의 집행인,110.0,3,12,타치카와 유즈루,타카야마 미나미,(주)씨제이이엔엠,419998,08,0.0
20186184,스페이스 치킨: 마법 부적의 비밀,78.0,2,12,알렉스 오렐,오마 카파로,(주)박수엔터테인먼트,18169,10,0.0
20187294,프리다의 그해 여름,98.0,3,1,카를라 시몬,데이비드 베르다거,(주)디스테이션,3684,10,0.0
20182403,크레이지 리치 아시안,120.0,2,7,존 추,콘스탄스 우,워너브러더스 코리아(주),154297,10,0.0
20180555,엘 마르,97.0,3,1,마놀로 크루즈,마놀로 크루즈,(주)영화사 그램,1205,10,0.0
20180721,마라,98.0,2,8,클라이브 톤지,올가 쿠릴렌코,(주)스톰픽쳐스코리아,8272,10,0.0
20180671,호밀밭의 반항아,109.0,2,1,대니 스트롱,니콜라스 홀트,(주)트리플픽쳐스,20713,10,0.0
20181163,핫 썸머 나이츠,107.0,2,1,엘리야 바이넘,티모시 샬라메,주식회사 더쿱,11563,10,0.0
20187521,펭귄 하이웨이,117.0,3,12,이시다 히로야스,키타 카나,(주)넥스트엔터테인먼트월드(NEW),34859,10,0.0
20186321,퍼스트맨,141.0,2,1,데이미언 셔젤,라이언 고슬링,유니버설픽쳐스인터내셔널 코리아(유),665984,10,0.0
20181082,인피니티 포스 : 독수리오형제 최후의 심판,90.0,3,12,마츠모토 준,조연우,와이드 릴리즈(주),2059,10,0.0
20183123,양의 나무,125.0,3,3,요시다 다이하치,니시키도 료,(주)영화사오원,3989,10,0.0
20180628,액슬,98.0,2,2,올리버 달리,알렉스 뉴이스테터,(주)팝엔터테인먼트,18219,10,0.0
20189462,셜록 놈즈,86.0,2,12,존 스티븐슨,조니 뎁,(주)키다리이엔티,91036,10,0.0
20180163,뉴욕 라이브러리에서,205.0,2,10,프레데릭 와이즈만,리처드 도킨스,(주)영화사 진진,5746,10,0.0
20188661,에브리데이,97.0,2,7,마이클 수지,앵거리 라이스,그린나래미디어(주),30569,10,0.0
20179189,암수살인,109.0,1,11,김태균,김윤석,(주)쇼박스,3789553,10,0.0
20185902,여자라는 이름으로,91.0,3,1,마르코 툴리오 지오다나,크리스티아나 카포톤디,(주)티앤엘엔터테인먼트,1017,10,0.0
20180047,스텝 바이 스텝,111.0,3,1,그랜드 콥스 마라드,파블로 폴리,(주)에스와이코마드,1109,10,0.0
20180624,킨: 더 비기닝,102.0,2,2,조나단 베이커,마일스 트루잇,판씨네마(주),17543,10,0.0
20189067,미쓰백,97.0,1,1,이지원,한지민,(주)리틀빅픽쳐스,723180,10,0.0
20189069,데스 위시,107.0,2,2,일라이 로스,브루스 윌리스,주식회사 더쿱,7915,10,0.0
20181262,노크: 초대받지 않은 손님,85.0,2,8,조하네스 로버츠,크리스티나 헨드릭스,(주)삼백상회,24379,10,0.0
20185222,체실 비치에서,109.0,3,1,도미닉 쿡,시얼샤 로넌,그린나래미디어(주),30421,09,0.0
20180523,스타 이즈 본,135.0,2,1,브래들리 쿠퍼,브래들리 쿠퍼,워너브러더스 코리아(주),528537,10,0.0
20180770,다이노 어드벤처2: 육해공 공룡 대백과,71.0,3,12,마이크 데블린,최정현,(주)박수엔터테인먼트,43627,10,0.0
20180931,극장판 가면라이더 이그제이드: 트루 엔딩,57.0,3,2,나카자와 쇼지로,이호산,(주)이수C&E,19598,10,0.0
20189183,나의 마지막 수트,92.0,3,1,파블로 솔라즈,미구엘 엔젤 소라,(주)에스와이코마드,5797,09,0.0
20167903,원더풀 고스트,96.0,1,5,조원희,마동석,(주)제이앤씨미디어그룹,450528,09,0.0
20173865,데자뷰,86.0,1,3,고경민,남규리,(주)키다리이엔티,48279,05,0.0
20175527,더 펜션,112.0,1,1,류장하,조재윤,(주)영화사오원,3340,06,0.0
20189806,토이무비: 미래대모험,86.0,3,12,게리 왕,남도형,(주)영화사 빅,11951,10,0.0
20177221,베놈,107.0,2,2,루벤 플레셔,톰 하디,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,3888096,10,0.0
20181170,극장판 토미카 하이퍼레스큐 드라이브헤드,57.0,3,12,카토 타카오,신도 케이,(주)팝엔터테인먼트,6719,10,0.0
20189123,곰돌이 푸 다시 만나 행복해,103.0,2,12,마크 포스터,이완 맥그리거,월트디즈니컴퍼니코리아 유한책임회사,492201,10,0.0
20175587,나비잠,111.0,3,7,정재은,나카야마 미호,(주)트리플픽쳐스,10605,09,0.0
20189743,파이널 포트레이트,90.0,3,1,스탠리 투치,제프리 러쉬,(주)팝엔터테인먼트,16954,09,0.0
20180869,팬텀 스레드,130.0,2,1,폴 토마스 앤더슨,다니엘 데이 루이스,유니버설픽쳐스인터내셔널 코리아(유),29623,03,0.0
20181668,치에리와 체리,54.0,3,12,나카무라 마코토,타카모리 나츠미,제인앤유,4812,09,0.0
20189261,어드리프트:우리가 함께한 바다,96.0,2,7,발타자르 코루마쿠르,쉐일린 우들리,(주)이수C&E,59039,09,0.0
20180801,몰리스 게임,140.0,2,1,아론 소킨,제시카 차스테인,(주)영화사 빅,12910,09,0.0
20183401,봄이가도,75.0,1,1,진청하,유재명,(주)시네마달,3379,09,0.0
20179421,참외향기,85.0,1,1,김우석,지대한,(주)영화사 그램,1257,05,0.0
20078584,맞짱,109.0,1,2,차룡,최태환,(주)차룡영화사,1144,09,1.0
20179123,어둔 밤,112.0,1,2,심찬양,송의성,(주)영화사오원,1471,09,0.0
20176122,안시성,135.0,1,2,김광식,조인성,(주)넥스트엔터테인먼트월드(NEW),5441020,09,0.0
20164389,엄마의 공책,102.0,1,1,김성호,이주실,아이 엠,10618,03,0.0
20187683,플로이,82.0,3,12,아르니 올라푸르 아스게이르손,하하,(주)스마일이엔티,44907,08,0.0
20189241,린 온 피트,121.0,3,1,앤드류 헤이,스티브 부세미,(주)영화사 진진,4115,09,0.0
20188304,극장판 요괴워치 섀도사이드: 도깨비왕의 부활,103.0,3,12,우시로 신지,홍범기,(주)씨제이이엔엠,157689,09,0.0
20189746,극장판 뽀잉: 슈퍼 변신의 비밀,72.0,1,12,정미화,엄상현,(주)이수C&E,41054,09,0.0
20185242,신비아파트: 금빛 도깨비와 비밀의 동굴,67.0,1,12,김병갑,신용우,(주)씨제이이엔엠,678241,07,0.0
20172204,명당,126.0,1,1,박희곤,조승우,메가박스중앙(주)플러스엠,2087474,09,0.0
20189262,더 넌,96.0,2,8,코린 하디,타이사 파미가,워너브러더스 코리아(주),1011580,09,0.0
20182565,호박과 마요네즈,93.0,3,7,토미나가 마사노리,우스다 아사미,(주)디스테이션,2787,09,0.0
20185903,브레이븐,94.0,3,2,린 오딩,제이슨 모모아,글뫼 주식회사,2063,09,0.0
20188342,바니부기: 드래곤 에그를 찾아서,76.0,3,12,리양우,오은수,(주)박수엔터테인먼트,16505,09,0.0
20156554,물괴,105.0,1,2,허종호,김명민,롯데컬처웍스(주)롯데엔터테인먼트,723622,09,0.0
20188581,더 프레데터,107.0,2,2,쉐인 블랙,올리비아 문,이십세기폭스코리아(주),170878,09,1.0
20188567,더 게스트,88.0,3,8,미겔 앙헬 비바스,레이첼 니콜스,(주)스톰픽쳐스코리아,11517,09,1.0
20173732,살아남은 아이,123.0,1,1,신동석,최무성,CGV아트하우스,11067,08,0.0
20188481,충격과 공포,90.0,2,1,롭 라이너,밀라 요보비치,(주)박수엔터테인먼트,1661,09,0.0
20187421,원스 어폰 어 타임 인 베니스,93.0,2,5,마크 컬렌,브루스 윌리스,(주)브리즈픽처스,8592,09,0.0
20189362,업그레이드,100.0,2,2,리 워넬,로건 마샬-그린,유니버설픽쳐스인터내셔널 코리아(유),190387,09,0.0
20188446,양말요정 휴고의 대모험,77.0,3,12,갈리나 미클리노바,조연우,와이드 릴리즈(주),25578,09,0.0
20188501,미친도시,124.0,1,1,장태령,한태일,영화사 마그나,3452,08,0.0
20189161,꽃찌: 독이 있는 사랑,87.0,1,1,김문옥,김국현,스마일픽쳐스,1067,08,1.0
20170942,인랑,138.0,1,2,김지운,강동원,워너브러더스 코리아(주),899029,07,0.0
20170301,더 보이스,103.0,3,5,마르잔 사트라피,안나 켄드릭,(주)제이앤씨미디어그룹,12487,08,1.0
20176104,그것만이 내 세상,120.0,1,5,최성현,이병헌,(주)씨제이이엔엠,3420221,01,0.0
20181570,오장군의 발톱,99.0,1,1,김재한,맹세창,상남영화제작소,3339,08,0.0
20188261,피쉬 프렌즈: 알록이의 신기한 모험,67.0,3,12,부르한 군,송영인,(주)박수엔터테인먼트,27198,08,0.0
20174186,톰 오브 핀란드,116.0,2,1,돔 카루코스키,페카 스트랭,아이 엠,2822,08,0.0
20187305,트라이앵글,98.0,3,8,크리스토퍼 스미스,멜리사 조지,와이드 릴리즈(주),4558,08,0.0
20187285,언덕길의 아폴론,119.0,3,1,미키 타카히로,치넨 유리,(주)디스테이션,7506,08,0.0
20185046,서치,102.0,2,1,아니쉬 차간티,존 조,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2951629,08,0.0
20187483,픽시,76.0,3,12,바시코 베도슈빌리,장은숙,(주)팝엔터테인먼트,19508,08,0.0
20183423,오목소녀,57.0,1,1,백승화,박세완,㈜인디스토리,1657,05,0.0
20184083,휘트니,119.0,2,1,케빈 맥도널드,휘트니 휴스턴,판씨네마(주),22092,08,0.0
20187657,마일22,94.0,2,2,피터 버그,마크 월버그,(주)팝엔터테인먼트,69837,08,0.0
20183502,다이빙벨 그후,75.0,1,10,이상호,이용관,(주)씨네포트,2981,05,0.0
20187647,나를 차버린 스파이,117.0,2,2,수잔나 포겔,밀라 쿠니스,(주)누리픽쳐스,264766,08,0.0
20181563,파리 오페라,110.0,3,10,장-스테판 브롱,스테판 리스너,주식회사 더쿱,2157,05,0.0
20177915,하이 스트렁,96.0,3,1,마이클 데미언,키넌 캄파,(주)영화사 진진,1737,01,0.0
20186121,어느 가족,120.0,3,1,고레에다 히로카즈,릴리 프랭키,(주)티캐스트,174748,07,0.0
20187641,극장판 도라에몽: 진구의 보물섬,107.0,3,12,이마이 카즈아키,이지현,(주)이수C&E,183220,08,0.0
20183584,메가로돈,113.0,2,2,존 터틀타웁,제이슨 스타뎀,워너브러더스 코리아(주),527962,08,0.0
20187660,델마,116.0,3,7,요아킴 트리에,에일리 하보,그린나래미디어(주),7171,08,0.0
20170670,목격자,111.0,1,3,조규장,이성민,(주)넥스트엔터테인먼트월드(NEW),2524720,08,0.0
20170841,리틀 포레스트,103.0,1,1,임순례,김태리,메가박스중앙(주)플러스엠,1509146,02,0.0
20181942,맘마미아!2,113.0,2,1,올 파커,아만다 사이프리드,유니버설픽쳐스인터내셔널 코리아(유),2295241,08,0.0
20189663,게이트,91.0,1,11,신재호,정려원,(주)제이앤씨미디어그룹,101381,02,0.0
20187470,주피터스 문,128.0,3,1,코르넬 문드럭초,솜버 예거,(주)엣나인필름,5302,08,0.0
20184802,몬스터 호텔 3,97.0,2,12,젠디 타타코브스키,아담 샌들러,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,1072220,08,0.0
20174323,B급 며느리,80.0,1,10,선호빈,박봉남,(주)에스와이코마드,20271,01,0.0
20177534,식구,102.0,1,1,임영훈,신정근,(주)스톰픽쳐스코리아,3816,07,0.0
20179044,더 스퀘어,151.0,3,5,루벤 외스틀룬드,클라에스 방,아이 엠,17258,08,0.0
20162983,운동회,75.0,1,1,김진태,양지웅,(주)리틀빅픽쳐스,5122,03,0.0
20170422,바나나쏭의 기적,89.0,1,10,송우용,김재창,(주)영화사 그램,10631,03,0.0
20185648,유니콘 원정대: 비밀의 다이어리,91.0,3,12,카말 반살,최원형,(주)팝엔터테인먼트,14261,06,0.0
